gyroX,gyroY,gyroZ,lowAccelX,lowAccelY,lowAccelZ,highAccelX,highAccelY,highAccelZ
-10979.0,1866.0,5257.0,-10124.0,-1027.0,-11496.0,-1412.0,298.0,-749.0
-11310.0,2243.0,3945.0,-8462.0,-2941.0,-10843.0,-1246.0,106.0,-684.0
-11302.0,2774.0,2377.0,-6894.0,-4878.0,-10358.0,-1089.0,-87.0,-635.0
-10931.0,3309.0,658.0,-5741.0,-6688.0,-10006.0,-974.0,-268.0,-600.0
-10158.0,3682.0,-774.0,-4500.0,-7650.0,-9180.0,-850.0,-365.0,-518.0
-9272.0,3750.0,-2062.0,-3682.0,-7890.0,-7958.0,-768.0,-389.0,-395.0
-7186.0,2890.0,-4040.0,-2690.0,-6740.0,-5340.0,-669.0,-274.0,-134.0
-6050.0,2110.0,-4570.0,-2140.0,-5920.0,-4425.0,-614.0,-192.0,-42.0
-5100.0,1225.0,-4860.0,-1640.0,-5160.0,-3790.0,-564.0,-116.0,21.0
-4235.0,350.0,-4940.0,-1190.0,-4555.0,-3290.0,-519.0,-55.0,71.0
-3440.0,-450.0,-4798.0,-905.0,-4135.0,-2726.0,-490.0,-13.0,128.0
-2654.0,-1232.0,-4458.0,-925.0,-3724.0,-2168.0,-492.0,28.0,184.0
-1924.0,-1920.0,-3984.0,-1222.0,-2552.0,-1118.0,-522.0,145.0,289.0
-1334.0,-2584.0,-3480.0,-882.0,-1214.0,-594.0,-488.0,279.0,341.0
-992.0,-3056.0,-3046.0,-18.0,-410.0,-1142.0,-401.0,359.0,286.0
-834.0,-3290.0,-2736.0,722.0,215.0,-1699.0,-328.0,421.0,231.0
-824.0,-2788.0,-2353.0,1568.0,-325.0,-1762.0,-244.0,368.0,224.0
-676.0,-1976.0,-2059.0,1675.0,-1012.0,-1478.0,-233.0,299.0,253.0
-288.0,-832.0,-1624.0,1585.0,-1586.0,-1296.0,-242.0,242.0,271.0
354.0,644.0,-1156.0,1274.0,-1760.0,-1214.0,-273.0,224.0,279.0
1088.0,1952.0,-716.0,968.0,-1612.0,-1264.0,-304.0,239.0,274.0
1840.0,3082.0,-310.0,768.0,-1410.0,-1296.0,-324.0,259.0,271.0
2518.0,3892.0,2.0,418.0,-1258.0,-1237.0,-359.0,275.0,277.0
3042.0,4240.0,276.0,-252.0,-1086.0,-1302.0,-425.0,292.0,270.0
3383.0,4047.0,516.0,-1224.0,-737.0,-1499.0,-522.0,327.0,251.0
3392.0,3408.0,819.0,-2141.0,-268.0,-1817.0,-614.0,374.0,219.0
2724.0,1399.0,1610.0,-2574.0,860.0,-1810.0,-657.0,486.0,219.0
2160.0,220.0,1830.0,-2373.0,1050.0,-1520.0,-637.0,505.0,248.0
1680.0,-690.0,1870.0,-2000.0,1100.0,-1120.0,-600.0,510.0,288.0
1290.0,-1370.0,1760.0,-1690.0,1080.0,-730.0,-569.0,508.0,327.0
940.0,-1800.0,1555.0,-2630.0,2041.0,59.0,-663.0,604.0,405.0
-118.0,-1856.0,1119.0,-2340.0,1888.0,2323.0,-634.0,588.0,632.0
-1241.0,-1142.0,869.0,-3246.0,1122.0,2420.0,-724.0,512.0,642.0
-1781.0,-694.0,1168.0,-2336.0,163.0,1273.0,-633.0,416.0,527.0
-1698.0,-533.0,1561.0,-812.0,1165.0,-257.0,-481.0,516.0,375.0
-1709.0,-345.0,2072.0,425.0,1950.0,-1406.0,-358.0,595.0,260.0
-2494.0,342.0,2482.0,-180.0,2290.0,-1272.0,-418.0,629.0,273.0
-2834.0,556.0,2682.0,-606.0,2216.0,-444.0,-460.0,621.0,356.0
-3036.0,782.0,3105.0,-878.0,2303.0,294.0,-487.0,630.0,429.0
-3170.0,1007.0,3549.0,-884.0,2534.0,569.0,-488.0,653.0,456.0
-3276.0,1173.0,3961.0,-744.0,2814.0,542.0,-474.0,681.0,454.0
-3420.0,1265.0,4310.0,-726.0,3091.0,400.0,-472.0,709.0,440.0
-3635.0,1291.0,4586.0,-1018.0,3346.0,360.0,-501.0,734.0,436.0
-3894.0,1237.0,4816.0,-1487.0,3548.0,514.0,-548.0,754.0,451.0
-4210.0,1108.0,5006.0,-2004.0,3664.0,780.0,-600.0,766.0,478.0
-4494.0,994.0,5192.0,-2718.0,3854.0,1078.0,-671.0,785.0,507.0
-4962.0,1068.0,5425.0,-4294.0,4880.0,530.0,-829.0,888.0,453.0
-5208.0,1510.0,5320.0,-5430.0,5610.0,-290.0,-943.0,961.0,371.0
-5475.0,2230.0,4995.0,-7160.0,6345.0,-760.0,-1116.0,1034.0,324.0
-5610.0,3240.0,4430.0,-8760.0,6820.0,-1110.0,-1276.0,1082.0,289.0
-5570.0,4375.0,3585.0,-10225.0,6900.0,-2265.0,-1422.0,1090.0,174.0
-5360.0,5340.0,2505.0,-11540.0,6470.0,-4324.0,-1554.0,1047.0,-32.0
-5085.0,5908.0,1254.0,-12695.0,5032.0,-6626.0,-1669.0,903.0,-262.0
-4752.0,5822.0,156.0,-13740.0,2970.0,-8770.0,-1774.0,697.0,-477.0
-4332.0,5132.0,-916.0,-14136.0,432.0,-10778.0,-1813.0,443.0,-677.0
-3714.0,3794.0,-2048.0,-13654.0,-2520.0,-12774.0,-1765.0,148.0,-877.0
-1581.0,-860.0,-4852.0,-10716.0,-7564.0,-18186.0,-1471.0,-356.0,-1418.0
-52.0,-3108.0,-6037.0,-7679.0,-7738.0,-21145.0,-1167.0,-373.0,-1714.0
1847.0,-4632.0,-6846.0,-4162.0,-6419.0,-24165.0,-816.0,-241.0,-2016.0
4039.0,-5262.0,-7246.0,-1096.0,-3884.0,-27068.0,-509.0,12.0,-2306.0
6435.0,-5167.0,-7346.0,1465.0,236.0,-29904.0,-254.0,423.0,-2590.0
8899.0,-4624.0,-7206.0,3964.0,4906.0,-32240.0,-4.0,890.0,-2824.0
11488.0,-4014.0,-6914.0,6104.0,9366.0,-32732.0,210.0,1336.0,-2873.0
13622.0,-3466.0,-6450.0,6914.0,13552.0,-32740.0,291.0,1755.0,-2874.0
15432.0,-2976.0,-5798.0,6302.0,17140.0,-32740.0,230.0,2114.0,-2874.0
16876.0,-2664.0,-5060.0,5152.0,20526.0,-32740.0,115.0,2452.0,-2874.0
17925.0,-2589.0,-3232.0,22238.0,31866.0,25967.0,1823.0,3586.0,2996.0
2376.0,-1348.0,-1509.0,13314.0,32740.0,32733.0,931.0,3674.0,3673.0
-2806.0,-1948.0,-1006.0,17858.0,27385.0,1990.0,1385.0,3138.0,599.0
-3442.0,1372.0,0.0,-1669.0,11780.0,-740.0,-566.0,1578.0,326.0
-1740.0,40.0,-1610.0,-13310.0,1190.0,7870.0,-1731.0,519.0,1187.0
-1100.0,-1130.0,-2680.0,-1240.0,2020.0,5290.0,-524.0,602.0,929.0
-280.0,-160.0,-2940.0,4230.0,-1640.0,2315.0,23.0,236.0,631.0
440.0,1690.0,-2105.0,5380.0,336.0,1221.0,138.0,433.0,522.0
1889.0,1395.0,-1321.0,-1039.0,318.0,-6964.0,-503.0,431.0,-296.0
5103.0,-830.0,-177.0,348.0,-4068.0,-17297.0,-366.0,-6.0,-1329.0
9374.0,141.0,1970.0,-272.0,1460.0,-7568.0,-427.0,546.0,-356.0
9438.0,980.0,1930.0,-3422.0,-1260.0,-948.0,-742.0,274.0,306.0
9104.0,1206.0,1058.0,-5968.0,-1440.0,3724.0,-996.0,256.0,772.0
8618.0,1470.0,-148.0,-6368.0,-2854.0,4186.0,-1036.0,115.0,818.0
7856.0,1448.0,-1554.0,-6358.0,-3042.0,3739.0,-1035.0,96.0,773.0
6902.0,1364.0,-3096.0,-6288.0,-2723.0,4006.0,-1028.0,128.0,800.0
5950.0,1395.0,-4235.0,-6710.0,-2036.0,4727.0,-1071.0,197.0,872.0
5213.0,1508.0,-5053.0,-6525.0,-1416.0,4986.0,-1052.0,259.0,898.0
4677.0,1846.0,-5470.0,-5750.0,-732.0,4679.0,-975.0,327.0,867.0
4309.0,2417.0,-5598.0,-5177.0,278.0,4392.0,-917.0,427.0,839.0
3776.0,3742.0,-5294.0,-4522.0,830.0,3996.0,-852.0,483.0,799.0
3492.0,3946.0,-5046.0,-4416.0,800.0,3736.0,-841.0,480.0,773.0
3172.0,3742.0,-4790.0,-4172.0,800.0,3440.0,-817.0,480.0,744.0
2864.0,3194.0,-4520.0,-3742.0,825.0,3185.0,-774.0,482.0,718.0
2565.0,2310.0,-4290.0,-3246.0,875.0,2900.0,-724.0,487.0,690.0
2330.0,1415.0,-4085.0,-2695.0,935.0,2550.0,-669.0,493.0,655.0
2120.0,555.0,-3885.0,-2150.0,1030.0,2280.0,-615.0,503.0,628.0
1880.0,-165.0,-3640.0,-1295.0,1240.0,2490.0,-529.0,524.0,649.0
1460.0,-775.0,-3176.0,-160.0,1390.0,3356.0,-416.0,539.0,735.0
850.0,-1418.0,-2606.0,432.0,988.0,3476.0,-357.0,498.0,747.0
374.0,-2190.0,-1774.0,-814.0,298.0,677.0,-481.0,429.0,467.0
406.0,-2140.0,-1515.0,-1236.0,-1.0,-16.0,-523.0,400.0,399.0
493.0,-1954.0,-1328.0,-1278.0,-275.0,-251.0,-527.0,373.0,375.0
611.0,-1767.0,-1231.0,-1316.0,-560.0,-248.0,-531.0,344.0,376.0
769.0,-1542.0,-1196.0,-1529.0,-916.0,-83.0,-552.0,309.0,392.0
932.0,-1337.0,-1148.0,-1799.0,-1107.0,284.0,-579.0,290.0,428.0
1071.0,-1168.0,-1058.0,-1859.0,-1105.0,912.0,-585.0,290.0,491.0
1124.0,-944.0,-944.0,-1864.0,-1050.0,1634.0,-586.0,295.0,563.0
1106.0,-740.0,-808.0,-2230.0,-904.0,2300.0,-623.0,310.0,630.0
1052.0,-700.0,-668.0,-2768.0,-710.0,2526.0,-676.0,329.0,652.0
952.0,-1623.0,-347.0,-3724.0,821.0,2081.0,-772.0,482.0,608.0
832.0,-2402.0,-141.0,-4070.0,1945.0,1816.0,-807.0,594.0,581.0
640.0,-3236.0,177.0,-4244.0,3347.0,1349.0,-824.0,734.0,534.0
404.0,-4184.0,741.0,-4134.0,4822.0,1039.0,-813.0,882.0,503.0
11.0,-4721.0,1601.0,-4228.0,5762.0,0.0,-822.0,976.0,400.0
-561.0,-4689.0,2940.0,-4708.0,5860.0,-1200.0,-870.0,986.0,280.0
-1250.0,-4130.0,4450.0,-5320.0,5200.0,-1800.0,-932.0,920.0,220.0
-1910.0,-3160.0,6070.0,-5820.0,4600.0,-1710.0,-982.0,860.0,229.0
-2650.0,-2030.0,7560.0,-6440.0,3960.0,-1750.0,-1044.0,796.0,225.0
-3490.0,-1000.0,8675.0,-7700.0,3097.0,-2442.0,-1170.0,709.0,156.0
-5469.0,-54.0,9247.0,-9060.0,74.0,-5113.0,-1306.0,407.0,-111.0
-6445.0,-18.0,8751.0,-8550.0,-1831.0,-6782.0,-1255.0,217.0,-278.0
-7279.0,-209.0,7450.0,-7078.0,-3239.0,-7832.0,-1107.0,77.0,-383.0
-7940.0,-540.0,5782.0,-5907.0,-4862.0,-7922.0,-990.0,-86.0,-392.0
-8310.0,-872.0,3832.0,-5128.0,-6424.0,-7464.0,-912.0,-242.0,-346.0
-8314.0,-1094.0,1920.0,-4448.0,-6682.0,-6756.0,-844.0,-268.0,-275.0
-8108.0,-1120.0,408.0,-3506.0,-6456.0,-6166.0,-750.0,-245.0,-216.0
-7768.0,-934.0,-682.0,-2652.0,-6090.0,-5610.0,-665.0,-209.0,-161.0
-7278.0,-544.0,-1501.0,-1918.0,-5732.0,-4995.0,-591.0,-173.0,-99.0
-6565.0,-124.0,-2023.0,-1414.0,-5484.0,-4366.0,-541.0,-148.0,-36.0
-4879.0,556.0,-2606.0,-796.0,-5123.0,-3318.0,-479.0,-112.0,69.0
-3891.0,750.0,-2690.0,-637.0,-4956.0,-2762.0,-463.0,-95.0,124.0
-2750.0,786.0,-2626.0,-644.0,-4720.0,-2052.0,-464.0,-72.0,195.0
-1716.0,610.0,-2434.0,-974.0,-4024.0,-890.0,-497.0,-2.0,311.0
-810.0,152.0,-2186.0,-1312.0,-2664.0,380.0,-531.0,134.0,438.0
-176.0,-444.0,-1958.0,-1064.0,-1572.0,290.0,-506.0,243.0,429.0
204.0,-916.0,-1805.0,-212.0,-700.0,-430.0,-421.0,330.0,357.0
400.0,-1085.0,-1770.0,720.0,-400.0,-905.0,-328.0,360.0,310.0
480.0,-790.0,-1805.0,1295.0,-835.0,-1045.0,-271.0,317.0,296.0
625.0,-70.0,-1800.0,1350.0,-1540.0,-875.0,-265.0,246.0,313.0
1252.0,2206.0,-1248.0,615.0,-2110.0,-962.0,-339.0,189.0,304.0
1610.0,3190.0,-810.0,320.0,-2112.0,-1308.0,-368.0,189.0,270.0
1960.0,3778.0,-378.0,96.0,-2004.0,-1654.0,-391.0,200.0,235.0
2250.0,3840.0,12.0,-282.0,-1724.0,-1854.0,-428.0,228.0,215.0
2434.0,3372.0,412.0,-812.0,-1238.0,-1917.0,-481.0,277.0,209.0
2504.0,2344.0,772.0,-1208.0,-667.0,-1899.0,-520.0,334.0,211.0
2489.0,1103.0,1125.0,-1278.0,-184.0,-1757.0,-527.0,382.0,225.0
2417.0,-193.0,1433.0,-1050.0,275.0,-1637.0,-505.0,427.0,237.0
2313.0,-1350.0,1674.0,-722.0,662.0,-1652.0,-472.0,466.0,235.0
2203.0,-2212.0,1852.0,-389.0,1090.0,-1662.0,-438.0,509.0,234.0
1904.0,-2690.0,2164.0,230.0,1830.0,-1488.0,-377.0,583.0,252.0
1702.0,-2294.0,2432.0,392.0,2196.0,-1398.0,-361.0,619.0,261.0
1476.0,-1516.0,2859.0,364.0,2585.0,-1453.0,-364.0,658.0,255.0
1178.0,-639.0,3395.0,224.0,2854.0,-1244.0,-378.0,685.0,276.0
862.0,233.0,4026.0,84.0,3114.0,-743.0,-392.0,711.0,326.0
470.0,1031.0,4675.0,-38.0,3401.0,-231.0,-403.0,740.0,377.0
16.0,1677.0,5340.0,-266.0,3781.0,350.0,-426.0,778.0,435.0
-570.0,2160.0,5870.0,-533.0,4190.0,530.0,-453.0,819.0,453.0
-1180.0,2370.0,6310.0,-900.0,4750.0,670.0,-490.0,875.0,467.0
-1870.0,2380.0,6680.0,-1260.0,5260.0,880.0,-526.0,926.0,488.0
-3413.0,1979.0,7090.0,-2505.0,6215.0,1936.0,-650.0,1021.0,593.0
-4135.0,1769.0,7080.0,-2838.0,6543.0,2393.0,-683.0,1054.0,639.0
-4771.0,1566.0,6969.0,-3064.0,6649.0,2837.0,-706.0,1064.0,683.0
-5263.0,1440.0,6730.0,-3779.0,6589.0,3506.0,-777.0,1058.0,750.0
-5610.0,1472.0,6482.0,-5203.0,6992.0,4162.0,-920.0,1099.0,816.0
-5852.0,1634.0,6228.0,-6732.0,7346.0,4116.0,-1073.0,1134.0,811.0
-6136.0,1866.0,5838.0,-6756.0,7926.0,3158.0,-1075.0,1192.0,715.0
-6544.0,2402.0,5068.0,-7398.0,8030.0,2024.0,-1139.0,1203.0,602.0
-7092.0,3156.0,3852.0,-7890.0,8471.0,1506.0,-1189.0,1247.0,550.0
-7725.0,3950.0,2540.0,-8660.0,8386.0,635.0,-1266.0,1238.0,463.0
-8087.0,5216.0,316.0,-10324.0,7386.0,-1744.0,-1432.0,1138.0,226.0
-8017.0,5684.0,-746.0,-11249.0,6464.0,-4416.0,-1524.0,1046.0,-41.0
-7646.0,6250.0,-1714.0,-11672.0,4756.0,-8272.0,-1567.0,875.0,-427.0
-6942.0,6522.0,-2736.0,-11848.0,2742.0,-12098.0,-1584.0,674.0,-809.0
-5946.0,6326.0,-3828.0,-10836.0,-162.0,-15366.0,-1483.0,384.0,-1136.0
-4624.0,5372.0,-5074.0,-8974.0,-3822.0,-18316.0,-1297.0,18.0,-1431.0
-2744.0,3682.0,-6480.0,-6396.0,-6274.0,-21475.0,-1039.0,-227.0,-1747.0
-320.0,1525.0,-7430.0,-3416.0,-6295.0,-24000.0,-741.0,-229.0,-2000.0
2770.0,-105.0,-7840.0,-285.0,-4830.0,-26305.0,-428.0,-83.0,-2230.0
5800.0,-1165.0,-7695.0,1925.0,-2375.0,-28110.0,-208.0,163.0,-2411.0
11965.0,-1962.0,-6060.0,6265.0,5766.0,-29672.0,226.0,976.0,-2567.0
14728.0,-2142.0,-5040.0,6674.0,10258.0,-30124.0,267.0,1425.0,-2612.0
16574.0,-2464.0,-4082.0,5736.0,14312.0,-30370.0,173.0,1831.0,-2637.0
17786.0,-2890.0,-3278.0,4126.0,17446.0,-30546.0,12.0,2144.0,-2654.0
18464.0,-3358.0,-2768.0,1810.0,19700.0,-30530.0,-219.0,2370.0,-2653.0
18636.0,-3874.0,-2550.0,11606.0,27560.0,-19677.0,760.0,3156.0,-1567.0
12758.0,-1558.0,-14.0,18188.0,32602.0,18414.0,1418.0,3660.0,2241.0
1668.0,3308.0,-858.0,1863.0,31193.0,11921.0,-214.0,3519.0,1592.0
-1991.0,2311.0,-651.0,-3753.0,20527.0,-2162.0,-775.0,2452.0,184.0
-2226.0,943.0,-805.0,1800.0,7035.0,2147.0,-220.0,1103.0,614.0
-1418.0,1654.0,-2754.0,1654.0,2550.0,1222.0,-235.0,655.0,522.0
-702.0,3682.0,-2618.0,2302.0,2000.0,354.0,-170.0,600.0,435.0
-86.0,3906.0,-2218.0,44.0,-686.0,-478.0,-396.0,332.0,353.0
550.0,1634.0,-1762.0,-1352.0,-2580.0,-3051.0,-535.0,142.0,95.0
1824.0,-1872.0,-896.0,1656.0,-4132.0,-10456.0,-235.0,-13.0,-645.0
4531.0,-3285.0,468.0,2404.0,-2920.0,-14625.0,-160.0,108.0,-1062.0
5961.0,-2487.0,1618.0,977.0,-1798.0,-9510.0,-303.0,221.0,-551.0
6675.0,-1364.0,2018.0,-1709.0,-2950.0,-3446.0,-570.0,105.0,56.0
7604.0,-53.0,1897.0,-3997.0,-3207.0,2640.0,-799.0,80.0,664.0
8402.0,1182.0,1400.0,-4769.0,-2640.0,2980.0,-876.0,136.0,698.0
8860.0,2200.0,-42.0,-4580.0,-1320.0,2162.0,-858.0,268.0,616.0
8715.0,2501.0,-768.0,-5250.0,-983.0,2666.0,-925.0,302.0,666.0
8454.0,2602.0,-1539.0,-6217.0,-637.0,2978.0,-1021.0,337.0,697.0
7983.0,2622.0,-2215.0,-6458.0,-479.0,2852.0,-1045.0,353.0,685.0
7405.0,2642.0,-2756.0,-6451.0,-69.0,2694.0,-1045.0,394.0,669.0
6750.0,2666.0,-3248.0,-6537.0,372.0,2676.0,-1053.0,437.0,667.0
5976.0,2726.0,-3628.0,-6400.0,732.0,2512.0,-1040.0,473.0,651.0
5268.0,2740.0,-3956.0,-6298.0,1036.0,2362.0,-1029.0,503.0,636.0
4632.0,2664.0,-4224.0,-6142.0,1106.0,2204.0,-1014.0,510.0,620.0
4120.0,2464.0,-4436.0,-5792.0,1146.0,2120.0,-979.0,514.0,612.0
3424.0,1672.0,-4722.0,-4967.0,1355.0,1584.0,-896.0,535.0,558.0
3222.0,1061.0,-4741.0,-4660.0,1531.0,1288.0,-866.0,553.0,528.0
3074.0,307.0,-4684.0,-4327.0,1848.0,936.0,-832.0,584.0,493.0
2972.0,-497.0,-4556.0,-3881.0,1888.0,508.0,-788.0,588.0,450.0
2894.0,-1322.0,-4414.0,-3318.0,2226.0,236.0,-731.0,622.0,423.0
2812.0,-1958.0,-4204.0,-2794.0,2628.0,166.0,-679.0,662.0,416.0
2750.0,-2452.0,-3916.0,-2272.0,2844.0,192.0,-627.0,684.0,419.0
2724.0,-2776.0,-3445.0,-1740.0,3377.0,475.0,-574.0,737.0,447.0
2675.0,-2985.0,-2830.0,-959.0,4395.0,780.0,-495.0,839.0,478.0
2430.0,-3030.0,-1935.0,-75.0,5810.0,885.0,-407.0,981.0,488.0
1005.0,-2505.0,992.0,-510.0,7694.0,-398.0,-451.0,1169.0,361.0
30.0,-2386.0,2530.0,-780.0,8040.0,-1232.0,-478.0,1204.0,277.0
-980.0,-2476.0,4020.0,-664.0,7950.0,-1992.0,-466.0,1195.0,201.0
-2024.0,-2478.0,5356.0,-780.0,7702.0,-2480.0,-478.0,1170.0,152.0
-3010.0,-2234.0,6532.0,-1602.0,7532.0,-2838.0,-560.0,1153.0,117.0
-3858.0,-1724.0,7694.0,-3120.0,7464.0,-3397.0,-712.0,1146.0,61.0
-4716.0,-969.0,8539.0,-4912.0,7265.0,-4259.0,-891.0,1126.0,-25.0
-5545.0,-211.0,9085.0,-6914.0,6840.0,-5285.0,-1091.0,1084.0,-128.0
-6409.0,545.0,9262.0,-8720.0,6116.0,-6020.0,-1272.0,1011.0,-202.0
-7237.0,1232.0,8979.0,-10422.0,4918.0,-6781.0,-1442.0,891.0,-278.0
-8736.0,2328.0,7150.0,-11798.0,1776.0,-9122.0,-1579.0,577.0,-512.0
-9212.0,2682.0,5730.0,-11118.0,84.0,-9702.0,-1511.0,408.0,-570.0
-9484.0,2902.0,4062.0,-10304.0,-1538.0,-9404.0,-1430.0,247.0,-540.0
-9434.0,2916.0,2046.0,-8660.0,-2980.0,-8950.0,-1266.0,102.0,-495.0
-9088.0,2739.0,258.0,-7114.0,-3973.0,-8631.0,-1111.0,3.0,-463.0
-8626.0,2504.0,-1270.0,-5758.0,-4934.0,-7979.0,-975.0,-93.0,-397.0
-8085.0,2255.0,-2455.0,-4497.0,-5786.0,-6974.0,-849.0,-178.0,-297.0
-7436.0,2041.0,-3344.0,-3479.0,-6005.0,-5880.0,-747.0,-200.0,-188.0
-6695.0,1831.0,-4060.0,-2759.0,-5813.0,-4790.0,-675.0,-181.0,-79.0
-5954.0,1540.0,-4460.0,-2294.0,-5570.0,-4030.0,-629.0,-157.0,-3.0
-4350.0,760.0,-4700.0,-1500.0,-4840.0,-2750.0,-550.0,-84.0,125.0
-3570.0,269.0,-4590.0,-1140.0,-4424.0,-2342.0,-514.0,-42.0,166.0
-2709.0,-140.0,-4380.0,-852.0,-4070.0,-1862.0,-485.0,-7.0,214.0
-1899.0,-542.0,-4071.0,-722.0,-3751.0,-1359.0,-472.0,25.0,265.0
-1093.0,-976.0,-3677.0,-1032.0,-3189.0,-621.0,-503.0,82.0,338.0
-351.0,-1546.0,-3206.0,-1214.0,-1918.0,222.0,-521.0,209.0,422.0
140.0,-2254.0,-2796.0,-1015.0,-1024.0,-120.0,-501.0,298.0,388.0
350.0,-2778.0,-2450.0,-342.0,-270.0,-860.0,-434.0,373.0,314.0
364.0,-3054.0,-2226.0,510.0,58.0,-1500.0,-349.0,405.0,250.0
234.0,-2986.0,-2120.0,1176.0,-194.0,-1828.0,-283.0,381.0,218.0
297.0,-1315.0,-1933.0,1785.0,-1425.0,-1465.0,-222.0,258.0,254.0
650.0,77.0,-1719.0,1600.0,-1846.0,-1375.0,-240.0,216.0,263.0
1195.0,1516.0,-1443.0,1100.0,-1891.0,-1454.0,-290.0,211.0,255.0
1842.0,2767.0,-1108.0,651.0,-1828.0,-1644.0,-335.0,218.0,236.0
2514.0,3790.0,-794.0,252.0,-1822.0,-1926.0,-375.0,218.0,208.0
3018.0,4184.0,-516.0,-300.0,-1590.0,-2106.0,-430.0,241.0,190.0
3330.0,3982.0,-240.0,-1038.0,-1146.0,-2188.0,-503.0,286.0,182.0
3396.0,3282.0,88.0,-1630.0,-616.0,-2220.0,-563.0,339.0,178.0
3284.0,2212.0,520.0,-1882.0,-35.0,-2095.0,-588.0,397.0,191.0
3020.0,860.0,905.0,-1795.0,440.0,-1840.0,-579.0,444.0,216.0
2385.0,-1285.0,1365.0,-1150.0,1235.0,-1238.0,-515.0,523.0,277.0
2060.0,-1930.0,1450.0,-865.0,1440.0,-1048.0,-486.0,544.0,296.0
1720.0,-2202.0,1512.0,-710.0,1630.0,-968.0,-471.0,563.0,304.0
1432.0,-2080.0,1660.0,-666.0,1890.0,-990.0,-466.0,589.0,301.0
1140.0,-1680.0,1950.0,-676.0,2232.0,-1004.0,-467.0,623.0,300.0
792.0,-1030.0,2336.0,-380.0,2938.0,-292.0,-438.0,693.0,371.0
-80.0,608.0,2654.0,-174.0,3506.0,1440.0,-417.0,750.0,544.0
-1568.0,4657.0,2867.0,-2844.0,3058.0,2239.0,-684.0,705.0,623.0
-2637.0,7753.0,3175.0,-4151.0,1983.0,2112.0,-815.0,598.0,611.0
-2924.0,8045.0,3427.0,-2183.0,2593.0,1205.0,-618.0,659.0,520.0
-3318.0,6192.0,3252.0,141.0,4116.0,-1934.0,-386.0,811.0,207.0
-3866.0,5086.0,2780.0,-1282.0,4296.0,-1786.0,-528.0,829.0,222.0
-4492.0,3658.0,2312.0,-2660.0,3936.0,-770.0,-666.0,793.0,323.0
-5076.0,2008.0,2196.0,-3474.0,3656.0,116.0,-747.0,765.0,411.0
-5486.0,286.0,2424.0,-3410.0,3403.0,532.0,-741.0,740.0,453.0
-5749.0,-1419.0,2693.0,-2832.0,3389.0,542.0,-683.0,738.0,454.0
-5869.0,-2641.0,2873.0,-2421.0,3606.0,495.0,-642.0,760.0,449.0
-5916.0,-3543.0,3034.0,-2525.0,3819.0,373.0,-652.0,781.0,437.0
-5902.0,-4107.0,3239.0,-2873.0,4002.0,340.0,-687.0,800.0,434.0
-5855.0,-4322.0,3560.0,-3432.0,4290.0,460.0,-743.0,829.0,446.0
-5690.0,-3480.0,4220.0,-4800.0,4660.0,421.0,-880.0,866.0,442.0
-5630.0,-2350.0,4404.0,-5390.0,4974.0,558.0,-939.0,897.0,455.0
-5543.0,-650.0,4318.0,-6540.0,5334.0,867.0,-1054.0,933.0,486.0
-5485.0,1040.0,3974.0,-8139.0,5815.0,479.0,-1213.0,981.0,447.0
-5548.0,2597.0,3394.0,-9736.0,5732.0,-511.0,-1373.0,973.0,349.0
-5738.0,3723.0,2626.0,-11361.0,5272.0,-2458.0,-1536.0,927.0,155.0
-6003.0,4429.0,1688.0,-12656.0,3890.0,-4712.0,-1665.0,789.0,-71.0
-6100.0,4916.0,738.0,-13880.0,2186.0,-7816.0,-1788.0,618.0,-381.0
-5934.0,5078.0,-402.0,-14506.0,-100.0,-10958.0,-1850.0,390.0,-695.0
-5378.0,4856.0,-1716.0,-13838.0,-3076.0,-14306.0,-1783.0,93.0,-1030.0
-1876.0,2517.0,-5051.0,-10460.0,-7132.0,-20749.0,-1446.0,-313.0,-1674.0
703.0,759.0,-6404.0,-7763.0,-6144.0,-23479.0,-1176.0,-214.0,-1947.0
3555.0,-1030.0,-7337.0,-5167.0,-3603.0,-26107.0,-916.0,40.0,-2210.0
6499.0,-2462.0,-7831.0,-2512.0,65.0,-28224.0,-651.0,406.0,-2422.0
9363.0,-3298.0,-8012.0,29.0,5034.0,-29672.0,-398.0,903.0,-2567.0
12208.0,-3518.0,-7884.0,1782.0,9318.0,-30634.0,-222.0,1331.0,-2663.0
14410.0,-3318.0,-7514.0,2220.0,13282.0,-31338.0,-178.0,1728.0,-2733.0
16128.0,-2942.0,-6948.0,1598.0,16698.0,-31720.0,-241.0,2069.0,-2772.0
17330.0,-2700.0,-6304.0,64.0,19282.0,-31826.0,-394.0,2328.0,-2782.0
18052.0,-2786.0,-5705.0,1044.0,25006.0,-24575.0,-296.0,2900.0,-2057.0
3315.0,-1720.0,-170.0,28930.0,32150.0,20795.0,2493.0,3615.0,2479.0
-2360.0,590.0,635.0,8475.0,25125.0,625.0,447.0,2912.0,462.0
-1780.0,2175.0,452.0,-7055.0,12910.0,-1772.0,-1105.0,1691.0,223.0
-1205.0,1162.0,-1122.0,-5635.0,4352.0,3372.0,-963.0,835.0,737.0
-610.0,-42.0,-2520.0,-1088.0,226.0,-892.0,-508.0,422.0,311.0
442.0,-328.0,-2828.0,1032.0,-3288.0,-3970.0,-297.0,72.0,3.0
2860.0,-1730.0,-2546.0,842.0,-3276.0,-11568.0,-316.0,73.0,-756.0
