start_mvt,end_mvt,exercise,gyroX_max,gyroX_mean,gyroX_min,gyroX_std,gyroY_max,gyroY_mean,gyroY_min,gyroY_std,gyroZ_max,gyroZ_mean,gyroZ_min,gyroZ_std,highAccelX_max,highAccelX_mean,highAccelX_min,highAccelX_std,highAccelY_max,highAccelY_mean,highAccelY_min,highAccelY_std,highAccelZ_max,highAccelZ_mean,highAccelZ_min,highAccelZ_std,lowAccelX_max,lowAccelX_mean,lowAccelX_min,lowAccelX_std,lowAccelY_max,lowAccelY_mean,lowAccelY_min,lowAccelY_std,lowAccelZ_max,lowAccelZ_mean,lowAccelZ_min,lowAccelZ_std
738,829,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,14115,82.38461538,-5010,4076.413497,5074,-2.89010989,-2865,1975.3764,4400,-121.6483516,-6890,2954.597071,2386,-643.4395604,-1286,415.9479724,3474,565.7252747,-36,603.1512629,3662,322.9340659,-1743,827.7688728,27868,-2437.142857,-8868,4160.88311,30745,1657.43956,-4365,6033.184321,32625,-770.6593407,-21438,8280.312991
835,926,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,13462,187.8461538,-4740,3561.629293,7425,56.3956044,-5276,2147.044474,3510,-249.2417582,-6104,2568.813982,2203,-626.3736264,-1482,414.9951981,2866,496.1208791,-56,457.0035214,3576,314.9120879,-1786,753.5975296,26030,-2266.527473,-10826,4150.756296,24664,960.8901099,-4560,4572.52424,31761,-851.0769231,-21868,7537.756733
928,1019,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,14825,283.5274725,-5453,4472.300493,3340,18.71428571,-3804,1863.748864,4810,-69.8021978,-6285,2866.553452,1807,-616.3626374,-1388,445.8541744,3588,587.4945055,-2,557.9643631,3209,275.2747253,-1841,767.5073371,22074,-2166.406593,-9885,4460.063938,31880,1875.10989,-4020,5580.99277,28098,-1248.197802,-22410,7677.591583
1028,1119,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,14880,250.032967,-4632,4450.63269,3720,138.8021978,-3780,1971.056154,3724,-432.4615385,-6932,2751.804137,1231,-638.5384615,-1460,360.3486061,3674,591.8021978,79,602.51289,3676,258.0549451,-1678,824.514084,16310,-2388.263736,-10607,3604.402471,32740,1918.714286,-3213,6026.690152,32760,-1420.076923,-20782,8246.583603
1029,1120,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,14880,236.1098901,-4632,4457.363639,3720,137.8241758,-3780,1971.577263,3724,-423.6153846,-6932,2756.576576,1231,-637.9120879,-1460,360.5659948,3674,588.7912088,69,604.4515883,3676,256.5714286,-1678,824.4318736,16310,-2381.989011,-10607,3606.574997,32740,1888.593407,-3319,6046.125466,32760,-1434.934066,-20782,8245.768373
1219,1310,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,14670,233.8901099,-5310,4307.380703,8092,214.9230769,-4280,2587.763312,5260,217.6263736,-8045,3262.806361,2105,-614.4395604,-1510,489.1882893,3167,560.1648352,-15,556.2565408,3514,298.3406593,-1795,747.2518275,25050,-2147.659341,-11102,4892.440798,27678,1601.802198,-4156,5565.61666,31146,-1017.373626,-21954,7474.679365
1311,1402,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,13752,239.0989011,-5310,4048.083237,6210,-2.692307692,-3585,2136.201185,4754,-321.4395604,-7371,2923.427624,1873,-660.1428571,-1620,475.066114,3332,560.9010989,-56,574.7025521,3676,311.5934066,-1711,803.3408019,22738,-2604.703297,-12205,4752.093942,29326,1610.472527,-4565,5749.476153,32760,-883.7692308,-21118,8035.328947
1407,1498,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,14616,194.021978,-5742,4414.173767,5951,242.989011,-3392,2562.984868,5708,-113.8461538,-7720,3305.837644,1547,-667.9010989,-1608,437.2802065,3660,558.3516484,-234,631.3266873,3676,313.8461538,-1788,815.9594751,19474,-2682.054945,-12080,4374.650854,32605,1583.648352,-6348,6315.73267,32760,-862.4175824,-21880,8161.478675
1408,1499,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,14616,178.7802198,-5742,4417.869139,5951,223.3846154,-3392,2565.344108,5708,-111.6483516,-7720,3306.108365,1547,-666.2857143,-1608,437.9579707,3660,556.5384615,-234,632.5334125,3676,312.6373626,-1788,815.9838032,19474,-2665.901099,-12080,4381.422073,32605,1565.472527,-6348,6327.830563,32760,-874.5274725,-21880,8161.722507
1498,1589,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,15670,417.2417582,-5680,4739.376195,6420,219.6043956,-4043,2333.397932,5621,290.043956,-7168,3469.174583,1443,-659.5384615,-1499,397.6039992,3669,592.4505495,-77,630.2716568,3456,279.6593407,-1846,835.8416679,18430,-2598.120879,-10993,3976.819754,32698,1924.78022,-4770,6305.113392,30562,-1204.186813,-22466,8360.825248
1593,1684,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,14380,357.0769231,-5411,4806.763076,4826,-22.98901099,-4394,2480.250469,4915,-134.8351648,-7026,3053.624863,1713,-648.4175824,-1596,478.9540239,3143,585.1538462,33,540.610127,3676,275.2747253,-1672,811.3145857,21130,-2486.945055,-11960,4790.21377,27430,1851.626374,-3672,5407.939071,32760,-1248.098901,-20720,8114.492884
1687,1778,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,14962,191.7032967,-5100,4608.055612,5186,11.73626374,-4355,2330.239901,4478,-0.307692308,-7392,3274.246382,2187,-653.6373626,-1584,459.675381,3380,590.3516484,-43,570.4569391,3649,304.9230769,-1597,824.517303,25874,-2539.956044,-11845,4598.07082,29802,1903.406593,-4435,5707.051268,32499,-951.1868132,-19976,8248.022881
1781,1872,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,15372,229.0549451,-5578,5234.328987,5839,170.4725275,-4347,2362.214386,5245,73.13186813,-7847,3364.490528,1915,-654.3516484,-1536,442.6586438,3496,629.021978,-18,570.9686307,3661,266.3186813,-1685,831.1573307,23157,-2546.516484,-11360,4427.654605,30968,2291.175824,-4188,5712.177959,32618,-1337.32967,-20850,8313.741383
1876,1967,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,15482,308.1428571,-5453,4713.857933,4885,149.5824176,-4978,2173.103378,4463,-158.5054945,-6565,2958.504519,1961,-607.8461538,-1581,485.6592524,3674,624.9450549,59,595.0344782,3124,257.8021978,-1710,758.9279606,23615,-2081.637363,-11814,4858.234461,32740,2249.43956,-3415,5952.129326,27240,-1422.549451,-21100,7590.985899
2069,2160,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,14851,600.021978,-5586,4836.171698,4760,183.6703297,-4540,2350.06459,5136,54.59340659,-8370,3500.730559,2384,-666.9340659,-1677,532.5362753,3674,631.3516484,60,612.5761336,3537,248.8461538,-1667,770.3220672,27845,-2672.417582,-12772,5326.797842,32740,2313.43956,-3408,6127.714002,31373,-1512.373626,-20670,7705.383194
2070,2161,hooks_waterbag_mediumpower_20_T7L_1531552199501.txt,14851,564.6373626,-5586,4855.532818,4760,169.8901099,-4540,2357.9592,5136,60.98901099,-8370,3501.844649,2384,-666.6593407,-1677,532.5922397,3674,629.2307692,60,614.1905979,3537,248.2197802,-1667,770.2785182,27845,-2669.681319,-12772,5327.353842,32740,2292.186813,-3408,6143.89357,31373,-1518.714286,-20670,7704.944665
294,389,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13394,-233.8315789,-3720,3444.628003,4206,194.4421053,-4178,1818.565554,5366,-28.97894737,-4587,3293.284456,789,-154.8631579,-1686,298.5009929,3497,504.3473684,-42,574.5460885,3676,311.1263158,-1196,611.1513592,11890,2454.452632,-12864,2985.911546,30970,1044.115789,-4420,5746.551212,32760,-889.2842105,-15964,6113.3412
295,390,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13394,-232.2105263,-3720,3443.515858,4206,185.9368421,-4178,1816.01226,5366,-6.052631579,-4587,3277.334949,789,-153.3052632,-1686,297.8942435,3497,502.8947368,-42,575.4234421,3676,311.1368421,-1196,611.1490157,11890,2470.031579,-12864,2979.840159,30970,1029.610526,-4420,5755.32478,32760,-889.1578947,-15964,6113.312993
490,585,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13303,121.6421053,-3312,3420.871878,6270,488.9368421,-4016,2140.944481,6728,341.9894737,-4006,3019.24957,608,-182.2315789,-3295,463.072359,3472,453.9473684,-77,497.2228057,2897,296.6631579,-1422,639.940383,10080,2180.778947,-28951,4631.777976,30727,538.9157895,-4775,4974.315738,24974,-1033.189474,-18226,6401.644834
682,777,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,12760,-115.2736842,-3470,3379.06895,5981,550.3473684,-3283,1959.487274,6270,256.6421053,-5061,3228.731886,511,-165.8315789,-3554,412.0420515,3673,459.2105263,28,483.9387796,3114,269.1789474,-1329,616.4601932,9114,2345.010526,-31540,4121.028416,32730,591.8,-3726,4840.963786,27140,-1308.505263,-17290,6166.660924
777,872,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13610,-191.0210526,-4430,3798.217947,5358,592.2842105,-3298,1704.012472,5025,-169.3263158,-5096,3120.793071,365,-179.3157895,-1844,300.7996528,3665,515.9368421,51,599.2404911,2990,270.6842105,-1677,617.9705161,7652,2210.073684,-14440,3008.768711,32650,1159.6,-3497,5994.031543,25900,-1293.768421,-20770,6181.996587
778,873,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13610,-203.9473684,-4430,3808.215401,5358,588.2631579,-3298,1706.379645,5025,-196.7578947,-5096,3131.222206,365,-178.7473684,-1844,300.4978128,3665,516.4315789,51,598.8851993,2990,269.9052632,-1677,618.1020895,7652,2215.736842,-14440,3005.758039,32650,1164.526316,-3497,5990.49037,25900,-1301.557895,-20770,6183.313602
869,964,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13118,-229.3684211,-4723,3735.927946,7039,412.2,-6095,2217.492362,6374,55.09473684,-4664,3151.105061,243,-188.1578947,-2974,414.6687813,3488,496.2736842,81,504.7988317,2649,287.6315789,-1449,617.165088,6436,2121.673684,-25744,4147.756139,30888,962.9052632,-3195,5050.366168,22498,-1123.747368,-18490,6174.034148
1156,1251,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13432,-164.6,-4327,3725.142857,7476,264.4526316,-6643,2092.571221,8010,-50.45263158,-4554,3244.894378,451,-161.7368421,-2658,373.0117564,3641,503.7894737,-16,580.2389254,2911,288.0526316,-1582,628.0504345,8512,2386.315789,-22580,3730.713531,32415,1038.157895,-4166,5804.689295,25111,-1119.715789,-19826,6282.452676
1157,1252,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13432,-155.9368421,-4327,3718.889885,7476,259.5368421,-6643,2092.156878,8010,-54.56842105,-4554,3247.665894,451,-162.3052632,-2658,373.1349101,3641,504.8526316,-16,579.663071,2911,288.4842105,-1582,627.9804487,8512,2380.631579,-22580,3731.950543,32415,1048.810526,-4166,5798.913697,25111,-1115.421053,-19826,6281.752477
1247,1342,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13506,229.9473684,-3903,3445.462852,8240,405.6736842,-6792,2444.519299,7422,717.0842105,-4232,2853.801133,797,-191.1052632,-2151,354.1535751,3673,467.7473684,-63,601.7971484,2430,274.4421053,-1573,617.7818887,11974,2091.547368,-17510,3542.800833,32730,676.4947368,-4637,6019.74906,20307,-1256.010526,-19730,6179.902543
1341,1436,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13459,-133.1263158,-3266,3660.850135,9100,394.7473684,-5118,2622.86049,7936,-58.85263158,-7846,4244.827761,639,-181.7473684,-3303,468.1849736,3481,476.4105263,-140,496.7480952,2128,238.8,-1649,637.980584,10390,2185.294737,-29037,4683.829221,30819,763.6,-5408,4969.94917,17284,-1612.8,-20498,6381.898738
1433,1528,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13561,-491.8947368,-4530,3793.58188,9180,376.5684211,-6522,2360.726834,8345,-116.4526316,-5444,3403.728903,557,-144.6,-1590,286.3215496,3624,482.1473684,-22,543.6016213,3348,249.3684211,-1510,688.2724759,9574,2557.178947,-11903,2863.929505,32246,821.3894737,-4224,5438.390319,29486,-1507.210526,-19100,6884.752288
1618,1713,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,14968,-6.105263158,-4856,4188.303723,10858,505.5263158,-7050,2702.805095,8439,8.568421053,-5008,3046.378658,377,-162.5157895,-3081,398.5709276,3601,507.7578947,-149,616.0673097,1908,231.3894737,-1631,631.017842,7775,2378.305263,-26814,3986.914186,32010,1077,-5494,6162.279956,15080,-1686.663158,-20310,6312.093674
1620,1715,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,14968,14.29473684,-4856,4175.614471,10858,550.3368421,-7050,2696.049757,8439,-0.926315789,-5008,3050.90581,377,-164.6631579,-3081,398.9107139,3601,510.5052632,-149,614.6579722,1908,231.7473684,-1631,631.0031522,7775,2356.894737,-26814,3990.29192,32010,1104.494737,-5494,6148.171852,15080,-1683.115789,-20310,6311.946119
1803,1898,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13694,-123.4,-5229,3728.611779,7360,523.9894737,-4915,2154.189626,6714,34.65263158,-5430,2936.045708,306,-133.1789474,-2332,277.796113,3474,472.5473684,-151,541.6110084,2410,208.4105263,-1690,664.3257419,7062,2671.8,-19325,2778.818985,30742,725.3263158,-5516,5418.355347,20104,-1916.231579,-20905,6645.504048
1898,1993,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13184,-11.62105263,-5024,4024.462301,8062,408.5368421,-3802,2075.037856,7118,57.89473684,-4580,3162.967754,327,-169.4526316,-2467,364.1918996,3611,521.6315789,-43,590.8731558,2221,256.0842105,-1474,619.2286324,7272,2309.147368,-20672,3642.890753,32114,1216.505263,-4430,5910.972919,18216,-1439.905263,-18749,6194.714932
1899,1994,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13184,-10.23157895,-5024,4023.53925,8062,407.5894737,-3802,2075.399139,7118,51.52631579,-4580,3164.030196,327,-169.7473684,-2467,364.2282126,3611,522.1894737,-43,590.5921532,2221,256.4105263,-1474,619.1941485,7272,2306.157895,-20672,3643.260342,32114,1222.084211,-4430,5908.163778,18216,-1436.642105,-18749,6194.370625
1990,2085,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13404,116.6105263,-5000,3857.910366,6560,430.3684211,-3999,1878.808093,6150,160.4105263,-4510,2826.371339,354,-166.1473684,-2746,399.5488937,3492,499.9578947,-33,563.7138046,2606,244.8421053,-1463,634.676703,7546,2341.705263,-23462,3996.391026,30924,999.3684211,-4334,5639.304758,22062,-1551.936842,-18635,6349.149851
2088,2183,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13773,317.4631579,-2892,3396.681697,9570,-206.4105263,-6200,2838.985433,7102,-1055.631579,-3197,2360.771809,377,-211.6,-3548,431.9687341,3485,559.3368421,-187,536.8856134,3248,256.3473684,-1648,670.4150789,7779,1887.663158,-31485,4320.992325,30850,1594.115789,-5878,5370.528549,28486,-1435.052632,-20481,6706.531258
2089,2184,hooks_waterbag_mediumpower_20_T7R_1531552199501.txt,13773,341.3789474,-2892,3383.267334,9570,-221.2315789,-6200,2840.705859,7102,-1067.252632,-3197,2363.389947,377,-212.3789474,-3548,432.0288894,3485,563.3157895,-187,535.9460965,3248,258.9052632,-1648,670.7075824,7779,1879.810526,-31485,4321.596059,30850,1633.947368,-5878,5361.13561,28486,-1409.431579,-20481,6709.446581
272,319,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,11262,1235.382979,-3882,3925.281671,3810,469.5531915,-4076,1792.35793,3917,-822.106383,-4154,2701.658977,-11,-653.2765957,-997,229.9753959,3149,505.5319149,38,538.7236063,3376,378.8723404,-1140,798.9849162,3894,-2535.808511,-5972,2301.531623,27498,1054.808511,-3628,5390.310803,29766,-210.4893617,-15407,7992.273317
273,320,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,11262,1281.085106,-3882,3900.528269,3810,483.5531915,-4076,1782.245308,3917,-959.8297872,-4154,2623.093099,-11,-649.6170213,-997,230.0801895,3149,509.3191489,38,538.6918175,3376,376.4893617,-1140,798.3284949,3894,-2499.276596,-5972,2302.505183,27498,1092.617021,-3628,5390.029771,29766,-234.2978723,-15407,7985.717865
366,413,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,14708,1955.510638,-4522,5287.999564,3230,633.0638298,-2410,1372.602644,1656,-2168.234043,-5156,1728.550476,1535,-637.4468085,-1078,466.671135,3531,649.1489362,9,685.3318136,3676,131.4893617,-1681,1020.240293,19352,-2377.106383,-6781,4668.401804,31316,2491.468085,-3912,6855.801031,32760,-2683.808511,-20813,10205.50336
467,514,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,14644,1336.957447,-5586,4811.438305,5396,782.5319149,-4539,2213.251129,3554,-681.2765957,-3924,2493.756166,2557,-678.8510638,-1174,555.4706966,3564,644.5744681,80,744.7823068,3676,321.4468085,-1582,1054.817001,29577,-2790.617021,-7746,5556.828113,31640,2446,-3204,7449.525103,32760,-785.4255319,-19822,10549.97004
468,515,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,14644,1433.042553,-5586,4782.10959,5396,814.7021277,-4539,2204.84991,3544,-828.1702128,-3924,2441.64981,2557,-678.9361702,-1174,555.4815147,3564,646.2553191,80,744.7271595,3676,319.0638298,-1582,1054.108719,29577,-2791.446809,-7746,5556.934069,31640,2462.829787,-3204,7448.982832,32760,-809.1489362,-19822,10542.91468
565,612,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,13032,1403.021277,-5282,5040.680792,7668,440.4468085,-5300,2716.427048,3579,-1743.042553,-5282,2389.472317,2449,-643.2553191,-1249,596.901582,3212,627.8085106,-112,610.4115019,3658,318.8510638,-1715,1081.345257,28496,-2435.085106,-8490,5971.068668,28122,2279.617021,-5120,6105.889696,32582,-810.9574468,-21158,10816.61909
566,613,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,13032,1462.87234,-5282,4998.56,7668,461.2978723,-5300,2709.085125,3242,-1885.446809,-5282,2261.410014,2449,-636.4255319,-1249,595.430708,3212,624.2553191,-112,610.0458097,3658,314.6808511,-1715,1080.287806,28496,-2366.680851,-8490,5956.318348,28122,2244.191489,-5120,6102.233428,32582,-852.7021277,-21158,10806.03495
664,711,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,14158,1521.021277,-6154,5298.309051,6345,399.5531915,-4770,2669.826951,2811,-1278.191489,-4275,2352.442686,1519,-691.7446809,-1142,455.1859853,3280,634.6170213,-84,737.9467859,3623,333.0851064,-1700,1085.715469,19196,-2920.042553,-7429,4553.938558,28804,2346.489362,-4844,7381.762391,32232,-668.9361702,-21000,10859.29943
665,712,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,14158,1579.87234,-6154,5266.716354,6345,403.5319149,-4770,2669.676139,2622,-1408.382979,-4275,2289.699891,1519,-687.5744681,-1142,454.4989475,3280,633.3404255,-84,737.8707403,3623,326.5957447,-1700,1084.073531,19196,-2878.212766,-7429,4547.027084,28804,2333.787234,-4844,7381.002194,32232,-733.7021277,-21000,10842.88679
759,806,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,14115,1321.553191,-5010,5286.117523,5074,966.2340426,-2655,2088.697922,3605,-1534.085106,-6890,2705.744355,2386,-739.8297872,-1286,555.1998982,3474,695.5531915,-36,799.741801,3662,306.3191489,-1743,1154.141034,27868,-3400.787234,-8868,5554.133091,30745,2955.87234,-4365,7999.192369,32625,-935.1914894,-21438,11544.99854
760,807,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,14115,1400.574468,-5010,5243.976154,5074,964.6808511,-2655,2090.135663,2840,-1691.808511,-6890,2614.174179,2386,-738.9787234,-1286,555.0877521,3474,690.9148936,-36,799.6661485,3662,303.4680851,-1743,1153.575252,27868,-3392.212766,-8868,5552.995697,30745,2909.468085,-4365,7998.410945,32625,-963.7021277,-21438,11539.33394
761,808,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,14115,1480.531915,-5010,5192.223729,5074,936.7659574,-2655,2112.325117,2506,-1830.957447,-6890,2540.7343,2386,-735.212766,-1286,554.6133763,3474,686.8510638,-36,799.574669,3662,298.7021277,-1743,1152.45643,27868,-3354.638298,-8868,5548.240032,30745,2868.702128,-4365,7997.479181,32625,-1011.255319,-21438,11528.17067
857,904,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,13462,1243.191489,-4740,4599.401056,7425,724.1276596,-5276,2701.612028,3444,-1108.340426,-6104,2818.371379,2203,-716.4468085,-1482,560.8095782,2866,601.893617,-56,597.8726502,3576,266.5319149,-1786,1048.983501,26030,-3167.148936,-10826,5609.234769,24664,2019.106383,-4560,5981.480202,31761,-1333.170213,-21868,10492.32691
950,997,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,14825,1716.893617,-5453,5720.299252,3340,869.3829787,-3804,1854.850217,4600,-1357.957447,-6285,2706.016228,1807,-695,-1388,607.3490866,3588,736.5744681,-2,723.8421562,3209,238.2553191,-1841,1067.234856,22074,-2951.914894,-9885,6075.948374,31880,3366.595745,-4020,7239.134207,28098,-1616.553191,-22410,10675.78882
951,998,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,14825,1757.234043,-5453,5695.682408,3340,847.9787234,-3804,1861.813346,4253,-1524.255319,-6285,2568.586893,1807,-694.1276596,-1388,607.1833266,3588,731.4893617,-2,723.5300803,3209,235.1702128,-1841,1066.319479,22074,-2943.212766,-9885,6074.297572,31880,3315.87234,-4020,7236.006656,28098,-1647.319149,-22410,10666.66013
1050,1097,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,14880,1809.212766,-4632,5627.513664,3700,624.1276596,-3780,2031.525585,2425,-1912.255319,-6932,2470.966159,1231,-737,-1460,477.3325338,3674,723.893617,104,795.3957515,3676,208.5319149,-1678,1147.18648,16310,-3372.446809,-10607,4774.828692,32740,3239.340426,-2968,7955.742922,32760,-1914.808511,-20782,11473.77749
1051,1098,hooks_waterbag_mediumpower_40_T7L_1531552199501.txt,14880,1891.851064,-4632,5575.532078,3503,544.4680851,-3780,1981.071206,2040,-2034.148936,-6932,2392.414798,1231,-735.9361702,-1460,477.2128959,3674,720.1489362,104,795.3092638,3676,206.8510638,-1678,1146.731574,16310,-3361.808511,-10607,4773.620045,32740,3201.93617,-2968,7954.876463,32760,-1931.723404,-20782,11469.19636
